name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
a&a extensions,aandaextensions.co.nz,,construction,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/a&a-extensions,1,2
financial lifestyle ltd,financiallifestyle.co.nz,,financial services,1 - 10,"takapuna, auckland, new zealand",new zealand,linkedin.com/company/financial-lifestyle-ltd,1,5
the employment academy,employmentacademy.com.au,2015.0,professional training & coaching,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/employment-academy-australia,1,1
studworx,studworx.co.nz,2017.0,building materials,1 - 10,"kumeu, auckland, new zealand",new zealand,linkedin.com/company/studworx,1,1
white landscape + urbanism,wlu.nz,2015.0,design,1 - 10,"warkworth, auckland, new zealand",new zealand,linkedin.com/company/white-landscape-&-urbanism,1,1
fitpanda limited,fitpanda.co.nz,2018.0,"health, wellness and fitness",1 - 10,,new zealand,linkedin.com/company/fitpandanz,1,1
west coast film,westcoastfilm.co.nz,2007.0,broadcast media,1 - 10,"hokitika, west coast, new zealand",new zealand,linkedin.com/company/west-coast-film,1,1
propeller studios nz,propellerstudios.co.nz,2014.0,entertainment,1 - 10,"wellington, florida, united states",new zealand,linkedin.com/company/propeller-studios-nz,1,3
aylett investigations,aylettinvestigations.co.nz,2013.0,security and investigations,1 - 10,"browns bay, auckland, new zealand",new zealand,linkedin.com/company/aylett-investigations,1,1
edpark limited,edpark.nz,2014.0,education management,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/edpark-limited,1,2
telleysurf - a telley limited company,,,sports,1 - 10,"christchurch, canterbury, new zealand",new zealand,linkedin.com/company/telleysurf-a-telley-limited-company,1,1
aim altitude limited,,,airlines/aviation,1 - 10,"christchurch, canterbury, new zealand",new zealand,linkedin.com/company/aim-altitude-limited,1,1
brewer joinery,brewerjoinery.co.nz,1968.0,construction,1 - 10,"cambridge, waikato, new zealand",new zealand,linkedin.com/company/brewer-joinery,1,2
housemart queenstown,housemart.co.nz,1984.0,real estate,1 - 10,"wanaka, taranaki, new zealand",new zealand,linkedin.com/company/housemart-queenstown,1,4
rental results,rentalresults.co.nz,2008.0,real estate,1 - 10,"lower hutt, wellington, new zealand",new zealand,linkedin.com/company/rental-results,1,7
the weardale practice,,,medical practice,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/the-weardale-practice,1,1
the collaborative studio,collaborative.studio,2018.0,program development,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/thecollaborativestudio,1,1
aotearoa distillers limited - zumwohl,zumwohl.co.nz,2008.0,food & beverages,1 - 10,,new zealand,linkedin.com/company/aotearoa-distillers-limited---zumwohl,1,4
auckland movers,aucklandmovers.co.nz,2005.0,transportation/trucking/railroad,1 - 10,"east tamaki, auckland, new zealand",new zealand,linkedin.com/company/auckland-movers,1,2
blueblock,blueblock.io,2017.0,information technology and services,1 - 10,"christchurch, canterbury, new zealand",new zealand,linkedin.com/company/blueblock,1,1
challenge marketing ltd,challengemarketing.co.nz,2004.0,marketing and advertising,1 - 10,"balclutha, otago, new zealand",new zealand,linkedin.com/company/challenge-marketing-ltd,1,2
uxbridge | arts & culture,uxbridge.co.nz,1981.0,performing arts,1 - 10,"howick, auckland, new zealand",new zealand,linkedin.com/company/uxbridge-arts-&-culture,1,5
topflite limited,topflite.co.nz,,retail,1 - 10,"weston, otago, new zealand",new zealand,linkedin.com/company/topflite-limited,1,1
tourism partners limited,tourismpartners.co.nz,2016.0,"leisure, travel & tourism",1 - 10,"queenstown, otago, new zealand",new zealand,linkedin.com/company/tourism-partners-limited,1,1
giraffe technology consulting limited,giraffe.net.nz,2004.0,information technology and services,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/giraffe-technology-consulting-limited,1,1
the recipe ltd,therecipeltd.com,2017.0,marketing and advertising,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/the-recipe-ltd,1,1
uniquely nelson,uniquelynelson.co.nz,2002.0,marketing and advertising,1 - 10,,new zealand,linkedin.com/company/uniquely-nelson,1,4
astron plastics limited,astronplastics.com.au,,executive office,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/astron-plastics-limited,1,6
mccoy + heine architects ltd,mccoyheine.co.nz,2007.0,architecture & planning,1 - 10,"newmarket, auckland, new zealand",new zealand,linkedin.com/company/mccoy-heine-architects-ltd,1,2
kaimai cheese company limited,kaimai.co.nz,2005.0,dairy,1 - 10,"waharoa, waikato, new zealand",new zealand,linkedin.com/company/kaimai-cheese-company-ltd-,1,1
pohewa experience design ltd,pohewa.co.nz,2017.0,marketing and advertising,1 - 10,,new zealand,linkedin.com/company/pohewa,1,1
filmscene window film installations,filmscene.co.nz,1998.0,"glass, ceramics & concrete",1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/filmscene-window-film-installations,1,1
zen grenade graphics,zengrenade.com,1999.0,graphic design,1 - 10,"kaiwaka, northland, new zealand",new zealand,linkedin.com/company/zen-grenade-graphics,1,1
josh hussey marketing,joshhussey.com,2018.0,marketing and advertising,1 - 10,,new zealand,linkedin.com/company/josh-hussey-marketing,1,1
combustion control ltd,combustioncontrol.co.nz,1978.0,oil & energy,1 - 10,"onehunga, auckland, new zealand",new zealand,linkedin.com/company/combustion-control-ltd-,1,1
elitric group,elitricgroup.com,2014.0,information technology and services,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/elitric-group,1,5
myriad engineering ltd,myriadengineering.co.nz,1972.0,mechanical or industrial engineering,1 - 10,"lower hutt, wellington, new zealand",new zealand,linkedin.com/company/myriad-engineering-ltd,1,2
gold label,huttonaquaticproducts.co.uk,,warehousing,1 - 10,"christchurch, canterbury, new zealand",new zealand,linkedin.com/company/gold-label,1,1
city osteopaths,cityosteopaths.co.nz,1992.0,"health, wellness and fitness",1 - 10,,new zealand,linkedin.com/company/city-osteopaths,1,1
alirat ltd,alirat.co.nz,2009.0,internet,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/alirat-ltd,1,1
kanematsu new zealand limited,kanematsu.co.nz,,import and export,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/kanematsu-new-zealand-limited,1,2
carolyn skilling limited,carolynskilling.co.nz,2004.0,accounting,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/carolyn-skilling-limited,1,5
to proofread ltd,toproofread.com,2015.0,publishing,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/to-proofread-ltd,1,1
monsta,monstaftp.com,2017.0,information technology and services,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/monstaftp,1,1
evans painting ltd,evanspainting.co.nz,2017.0,consumer services,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/evans-painting-ltd,1,1
new zealand oracle applications users group,oaug.org.nz,2014.0,computer software,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/new-zealand-oracle-applications-users-group,1,1
snozz web hosting new zealand,snozz.co.nz,2012.0,information technology and services,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/snozz-web-hosting-new-zealand,1,1
taggs-r-us,taggs-r-us.com,2002.0,printing,1 - 10,"north shore, auckland, new zealand",new zealand,linkedin.com/company/taggs-r-us,1,1
atlas group new zealand,atlasgroup.co.nz,2004.0,construction,1 - 10,"christchurch, canterbury, new zealand",new zealand,linkedin.com/company/atlas-group-new-zealand,1,1
capital comms,capitalcomms.co.nz,2014.0,telecommunications,1 - 10,"ngahauranga, wellington, new zealand",new zealand,linkedin.com/company/capital-comms,1,1
blackenbrook vineyard,blackenbrook.co.nz,1999.0,wine and spirits,1 - 10,"upper moutere, nelson, new zealand",new zealand,linkedin.com/company/blackenbrook-vineyard,1,1
financial studio group,financialstudiogroup.co.nz,2017.0,financial services,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/financial-studio-group-ltd,1,1
mōhio,mohio.org.nz,2017.0,research,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/mōhioresearch,1,1
marktulloch.com,marktulloch.com,2017.0,professional training & coaching,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/marktulloch,1,1
global destination forwarding,globaldf.co.nz,2009.0,logistics and supply chain,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/global-destination-forwarding,1,1
memribox technology,memribox.co,2014.0,information technology and services,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/memribox,1,8
wildingpenderis.com,wilding.co,2014.0,consumer goods,1 - 10,"queenstown, otago, new zealand",new zealand,linkedin.com/company/wilding-&-co-,1,1
new zealand leaders,nzleaders.co.nz,2014.0,capital markets,1 - 10,"ponsonby, auckland, new zealand",new zealand,linkedin.com/company/new-zealand-leaders,1,1
paul willyams photography,pwillyams.co.nz,2012.0,photography,1 - 10,"christchurch, canterbury, new zealand",new zealand,linkedin.com/company/paul-willyams-photography,1,1
immiplanet,immiplanet.com,2014.0,information services,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/immiplanet,1,1
the vietnamese coffee company,thevietcoffeeco.co.nz,2013.0,food & beverages,1 - 10,"matamata, waikato, new zealand",new zealand,linkedin.com/company/the-vietnamese-coffee-company,1,1
titan furniture,titanfurniture.co.nz,1977.0,furniture,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/titan-furniture,1,2
ariki new zealand ltd,arikinz.com,1932.0,luxury goods & jewelry,1 - 10,"blenheim, marlborough, new zealand",new zealand,linkedin.com/company/ariki-new-zealand-ltd,1,2
web drive,webdrive.co.nz,1997.0,information technology and services,1 - 10,"albany, auckland, new zealand",new zealand,linkedin.com/company/web-drive,1,43
just right events ltd,justrightevent.biz,2007.0,events services,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/just-right-events-limited,1,1
summit grains & saddlery,summitsaddlery.co.nz,1975.0,retail,1 - 10,"cambridge, waikato, new zealand",new zealand,linkedin.com/company/summit-grains-&-saddlery,1,3
vento medical & vento consulting,,2014.0,medical devices,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/vento-medical-limited,1,1
"ramada suites auckland, federal street",ramadaauckland.co.nz,,hospitality,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/ramada-suites-auckland-federal-street,1,1
method building systems,methodbuild.co.nz,2013.0,construction,1 - 10,"christchurch, canterbury, new zealand",new zealand,linkedin.com/company/method-building-systems,1,4
nz institute of intelligence professionals,nziip.org.nz,2008.0,non-profit organization management,1 - 10,"wellington, florida, united states",new zealand,linkedin.com/company/nz-institute-of-intelligence-professionals,1,1
spectreum,spectreum.co.nz,2017.0,information technology and services,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/spectreum,1,1
the dark heart beard co.,darkheartbeardco.nz,2017.0,consumer goods,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/thedarkheartbeardco.,1,1
stgenetics new zealand,stgenetics.co.nz,2018.0,biotechnology,1 - 10,"rolleston, canterbury, new zealand",new zealand,linkedin.com/company/stgenetics-new-zealand,1,1
the britten institute,britten.org.nz,2015.0,professional training & coaching,1 - 10,"christchurch, canterbury, new zealand",new zealand,linkedin.com/company/the-britten-institute,1,2
elisabeth steel,elisabethsteel.com,2015.0,professional training & coaching,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/elisabeth-steel,1,1
eyes and ears limited,eyesandears.co.nz,2015.0,media production,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/eyes-and-ears,1,3
ipl,,,chemicals,1 - 10,"onehunga, auckland, new zealand",new zealand,linkedin.com/company/ipl-limited,1,2
nz hi-tech awards,,,information technology and services,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/nz-hi-tech-awards,1,1
human rhythms new zealand,teambuildingideas.co.nz,2007.0,professional training & coaching,1 - 10,"tairua, auckland, new zealand",new zealand,linkedin.com/company/team-building-ideas,1,1
kounga solutions,koungasolutions.co.nz,2017.0,information technology and services,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/koungasolutions,1,1
lemusart,lemusart.co.nz,2004.0,design,1 - 10,"christchurch, canterbury, new zealand",new zealand,linkedin.com/company/lemusart,1,1
bitonthesidepromotions,bitontheside.co.nz,2007.0,events services,1 - 10,"christchurch, canterbury, new zealand",new zealand,linkedin.com/company/bitonthesidepromotions,1,1
dots and crosses,dotsandcrosses.co.nz,2015.0,writing and editing,1 - 10,"north shore, auckland, new zealand",new zealand,linkedin.com/company/dots-and-crosses,1,1
en2 studio,en2studio.co.nz,,design,1 - 10,"wellington, florida, united states",new zealand,linkedin.com/company/en2-studio,1,1
mosaic curtains ltd,mosaiccurtains.co.nz,2017.0,wholesale,1 - 10,"tauranga, bay of plenty, new zealand",new zealand,linkedin.com/company/mosaic-curtains-ltd,1,1
holidayclub (nz),umedia.nz,1996.0,"leisure, travel & tourism",1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/holidayclub-nz-,1,3
skar image lab,skaraesthetics.com,2014.0,photography,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/skar-aesthetics,1,1
city & guilds pacific,,1878.0,education management,1 - 10,"napier, hawke's bay, new zealand",new zealand,linkedin.com/company/city-guilds-pacific,1,1
scandinavian light b & b,scandinavianlight.co.nz,2008.0,hospitality,1 - 10,"waitakere city, auckland, new zealand",new zealand,linkedin.com/company/scandinavian-light-b-&-b,1,1
authodox limited,authodox.co.nz,2004.0,computer software,1 - 10,"te aro, wellington, new zealand",new zealand,linkedin.com/company/authodox-limited,1,2
nz bahá’í national office,bahai.org.nz,1912.0,religious institutions,1 - 10,"auckland, auckland, new zealand",new zealand,linkedin.com/company/nzbahai,1,1
promptly,paidpromptly.com,2015.0,accounting,1 - 10,,new zealand,linkedin.com/company/promptly,1,4
john bray hastings limited,,,real estate,1 - 10,"hastings, hawke's bay, new zealand",new zealand,linkedin.com/company/john-bray-hastings-limited,1,1
