name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
tidar - tunas indonesia raya,tidar.or.id,2008.0,non-profit organization management,11 - 50,"selatan, east java, indonesia",indonesia,linkedin.com/company/tidar---tunas-indonesia-raya,14,21
pt. interspace indonesia,interspace.co.id,2013.0,internet,11 - 50,"selatan, east java, indonesia",indonesia,linkedin.com/company/pt-interspace-indonesia,14,30
"aura cantik, pt",,,cosmetics,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/aura-cantik-pt,14,32
pinjam indonesia (pinjam.co.id),pinjam.co.id,2015.0,financial services,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/pinjam-indonesia,14,52
imperial aryaduta hotel makassar,,,hospitality,11 - 50,"makassar, south sulawesi, indonesia",indonesia,linkedin.com/company/imperial-aryaduta-hotel-makassar,14,45
"sistelindo mitralintas, pt",sistelindo.net.id,1994.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/sistelindo-mitralintas-pt,14,39
java festival production,javafestivalproduction.com,2005.0,entertainment,11 - 50,"selatan, east java, indonesia",indonesia,linkedin.com/company/java-festival-production,14,198
willi toisuta & associates,wta.co.id,2004.0,education management,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/willi-toisuta-&-associates,14,24
pt. maju express indonesia (mito mobile & mito electronic),mitomobile.com,2006.0,telecommunications,11 - 50,"utara, east java, indonesia",indonesia,linkedin.com/company/pt--maju-express-mito-mobile-,14,28
usg boral - jayaboard,,1993.0,building materials,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/usgboral-jayaboard,14,17
pt sumber tirta persada,aquane.co.id,2006.0,"health, wellness and fitness",11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-sumber-tirta-persada,14,25
"caterpillar indonesia, pt",,,machinery,11 - 50,"bogor, west java, indonesia",indonesia,linkedin.com/company/caterpillar-indonesia-pt,14,29
annisa travel,annisatravel.com,2003.0,events services,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/annisa-travel,14,24
pt. citra international pratama,smartmedia.co.id,,broadcast media,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-citra-international-pratama,14,19
pt. universal broadband,universal.net.id,,information technology and services,11 - 50,"surabaya, jawa timur, indonesia",indonesia,linkedin.com/company/pt-universal-broadband,14,21
the british chamber of commerce in indonesia,britcham.or.id,,non-profit organization management,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/the-british-chamber-of-commerce-in-indonesia,14,57
pt brothersindo saudara sejati,brothersindo.com,1988.0,machinery,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-brothersindo-saudara-sejati,14,26
marketing komunikasi indonesia,mki-group.com,2005.0,marketing and advertising,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/marketing-komunikasi-indonesia,14,34
pt. pancar mutiara jaya,pancarmutiarajaya.com,1998.0,construction,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-pancar-mutiara-jaya,14,19
crea indonesia,crea.co.id,2008.0,marketing and advertising,11 - 50,"surabaya, east java, indonesia",indonesia,linkedin.com/company/crea-inc,14,25
colmanhandoko,colmanhandoko.com,2004.0,marketing and advertising,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/colmanhandoko,14,128
soori bali,sooribali.com,2016.0,hospitality,11 - 50,"tabanan, bali, indonesia",indonesia,linkedin.com/company/soori-bali,14,28
"mulya husada jaya, pt",,,hospital & health care,11 - 50,"surabaya, east java, indonesia",indonesia,linkedin.com/company/mulya-husada-jaya-pt,14,17
pt daya cipta mandiri solusi,dayaciptamandiri.com,2005.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-daya-cipta-mandiri-solusi,14,26
hu'u villas seminyak - bali,huuresidences.com,2013.0,hospitality,11 - 50,"badung, bali, indonesia",indonesia,linkedin.com/company/hu'u-villas-bali,14,31
pt. lisa concrete indonesia,lisaconcrete.com,1994.0,construction,11 - 50,"surabaya, jawa timur, indonesia",indonesia,linkedin.com/company/pt-lisa-concrete-indonesia,14,19
"columbindo perdana, pt",,,alternative medicine,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/columbindo-perdana-pt,14,41
harian surya,surya.co.id,1989.0,media production,11 - 50,"surabaya, east java, indonesia",indonesia,linkedin.com/company/harian-surya,14,33
toko buku online aladin,aladin.co.id,,retail,11 - 50,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/toko-buku-online-aladin,14,17
teknovatus solusi sejahtera,teknovatus.com,2012.0,information technology and services,11 - 50,"tangerang, banten, indonesia",indonesia,linkedin.com/company/teknovatus-solusi-sejahtera,14,22
ibis styles bali kuta circle,,2012.0,hospitality,11 - 50,"badung, bali, indonesia",indonesia,linkedin.com/company/ibis-styles-bali-kuta-circle,14,55
pt. jalin pembayaran nusantara,,2016.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/jalinpembayaran,14,15
jitunews.com,jitunews.com,2013.0,broadcast media,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/jitunews,14,20
pt rajawali swiber cakrawala,,,oil & energy,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-rajawali-swiber-cakrawala,14,53
"paramita bangun sarana, pt",paramita-group.co.id,,architecture & planning,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/paramita-bangun-sarana-pt,14,32
fitness first indonesia,fitnessfirst.co.id,2005.0,"health, wellness and fitness",11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/fitness-first-indonesia,14,24
penabur secondary tanjung duren,pistd.sch.id,2007.0,education management,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/penabur-international-secondary-tanjung-duren,14,23
fakultas hukum universitas indonesia,,,legal services,11 - 50,"depok, west java, indonesia",indonesia,linkedin.com/company/fakultas-hukum-universitas-indonesia,14,23
pt ebconnection indonesia,ebconnect.com,,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-ebconnection-indonesia,14,37
pt tempindo jasatama,tempindo.com,1992.0,staffing and recruiting,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-tempindo-jasatama,14,23
entrepose - pt. istana karang laut,entrepose-ikl.com,1981.0,oil & energy,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/entrepose-pt.istanakaranglaut,14,24
"amcor flexibles indonesia, pt",,,packaging and containers,11 - 50,"tangerang, banten, indonesia",indonesia,linkedin.com/company/amcor-flexibles-indonesia-pt,14,23
asia chemical industry,aci-yuwon-biz.com,,chemicals,11 - 50,"serang, banten, indonesia",indonesia,linkedin.com/company/asia-chemical-industry,14,20
"honda lock indonesia, pt",hondalock.co.id,,transportation/trucking/railroad,11 - 50,"bekasi, west java, indonesia",indonesia,linkedin.com/company/honda-lock-indonesia-pt,14,21
pt dineta jaya,dinetafoods.com,,consumer goods,11 - 50,"denpasar, bali, indonesia",indonesia,linkedin.com/company/pt-dineta-jaya,14,17
"tpco pan asia, pt",,,oil & energy,11 - 50,"batam, riau islands, indonesia",indonesia,linkedin.com/company/tpco-pan-asia-pt,14,30
pt siprama komunindo,siprama.com,2000.0,marketing and advertising,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-siprama-komunindo,14,40
pt apac inti corpora,apacinti.com,,textiles,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-apac-inti-corpora,14,39
pt. ghalia indonesia printing,ghalia-indonesia.com,1975.0,printing,11 - 50,"bogor, jawa barat, indonesia",indonesia,linkedin.com/company/pt-ghalia-indonesia-printing,14,36
careerbuilder indonesia,careerbuilder.co.id,2012.0,internet,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/careerbuilder-indonesia,14,33
pt mega manunggal property tbk.,mmproperty.com,2010.0,warehousing,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/mega-manunggal-property,14,18
pt. nikko securities indonesia,nikkoindonesia.com,,financial services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-nikko-securities-indonesia,14,25
ubud writers & readers festival,ubudwritersfestival.com,,events services,11 - 50,"ubud, bali, indonesia",indonesia,linkedin.com/company/ubud-writers-&-readers-festival,14,85
"sinar jaya langgeng utama, pt",sinarjayagroup.co.id,,accounting,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/sinar-jaya-langgeng-utama-pt,14,15
pembantu.com,pembantu.com,2013.0,human resources,11 - 50,"bekasi, jawa barat, indonesia",indonesia,linkedin.com/company/pembantu-com,14,15
ouval research,rschtruetype.com,1997.0,apparel & fashion,11 - 50,"bandung, west java, indonesia",indonesia,linkedin.com/company/ouval-research,14,28
pt. idmarco perkasa indonesia (idmarco.com),idmarco.com,2015.0,wholesale,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/idmarco.com,14,17
pt. inspektindo sinergi persada,,,oil & energy,11 - 50,"cilandak, jakarta, indonesia",indonesia,linkedin.com/company/inspektindo-sinergi-persada,14,19
ku de ta,kudeta.net,2000.0,restaurants,11 - 50,"seminyak, bali, indonesia",indonesia,linkedin.com/company/ku-de-ta,14,65
equilibria seminyak,equilibriahotels.com,2011.0,hospitality,11 - 50,"seminyak, bali, indonesia",indonesia,linkedin.com/company/amana-villas,14,19
kay collection,kaycollection.com,,retail,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/kay-collection,14,26
bookmyshow indonesia,,2016.0,entertainment,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bookmyshow-indonesia,14,23
global expat recruiting,globalexpatrecruiting.com,2008.0,staffing and recruiting,11 - 50,"kuta, bali, indonesia",indonesia,linkedin.com/company/global-expat,14,24
aethra learning center,aethralearningcenter.com,2008.0,professional training & coaching,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/aethra-learning-center,14,35
rumah sakit umum daerah dr kanujoso djatiwibowo,,,hospital & health care,11 - 50,"balikpapan, east kalimantan, indonesia",indonesia,linkedin.com/company/rumah-sakit-umum-daerah-dr-kanujoso-djatiwibowo,14,20
"arkora indonesia, pt",arkora.com,2009.0,construction,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-arkora-indonesia,14,22
environeer pt,connectautomation.co.id,2006.0,industrial automation,11 - 50,"surabaya, jawa timur, indonesia",indonesia,linkedin.com/company/pt-environeer,14,17
pemerintah kota salatiga,,,government administration,11 - 50,"salatiga, central java, indonesia",indonesia,linkedin.com/company/pemerintah-kota-salatiga,14,16
pt. makro sentral perdana enterprise,makrospe.com,1986.0,telecommunications,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt.-makro-sentral-perdana-enterprise,14,24
pt kamoro maxima integra,kamoro.com,2003.0,computer software,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-kamoro-maxima-integra,14,39
ivosights,ivosights.com,,internet,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/ivosights,14,19
"lyto datarindo fortuna, pt",lyto.net,2003.0,computer games,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/lyto-datarindo-fortuna-pt,14,62
padjadjaran suites business & conference hotel,padjadjaranhotels.com,2014.0,hospitality,11 - 50,"tangerang, banten, indonesia",indonesia,linkedin.com/company/padjadjaran-suites-business-&-conference-hotel,14,37
the akmani hotel,akmanihotel.com,,hospitality,11 - 50,"menteng, jakarta, indonesia",indonesia,linkedin.com/company/the-akmani-hotel,14,59
harper mangkubumi,harperhotels.com,,hospitality,11 - 50,"gowongan, jawa tengah, indonesia",indonesia,linkedin.com/company/harper-mangkubumi,14,22
imran muntaz & co.,imcolaw.com,2012.0,legal services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/imran-muntaz-&-co-,14,24
valbury capital management,valburyasset.co.id,2012.0,financial services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/valbury-capital-management,14,22
"mitsuba indonesia, pt",,,automotive,11 - 50,"tangerang, banten, indonesia",indonesia,linkedin.com/company/mitsuba-indonesia-pt,14,23
capsquare asia partners,capsquare-asia.com,2008.0,venture capital & private equity,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/capsquare-asia-partners,14,21
zenith allmart precisindo,allmart-precision.com,2007.0,mining & metals,11 - 50,"sidoarjo, jawa timur, indonesia",indonesia,linkedin.com/company/zenith-allmart-precisindo,14,24
rs internasional bintaro,rs-internasionalbintaro.com,1998.0,hospital & health care,11 - 50,"selatan, east java, indonesia",indonesia,linkedin.com/company/rs-internasional-bintaro,14,33
bbdo indonesia,,1998.0,marketing and advertising,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bbdo-indonesia,14,24
vox teneo asia,,2012.0,information technology and services,11 - 50,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/pt-vox-teneo-indonesia,14,46
pixel research,pixel-research.com,2004.0,market research,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pixel-research,14,55
sonar platform,sonarplatform.com,2013.0,internet,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/sonar-platform,14,18
samarinda advertising,papanreklameku.com,2012.0,marketing and advertising,11 - 50,"samarinda, east kalimantan, indonesia",indonesia,linkedin.com/company/samarinda-advertising,14,16
universitas dr. soetomo - unitomo,unitomo.ac.id,1981.0,education management,11 - 50,"surabaya, east java, indonesia",indonesia,linkedin.com/company/universitas-dr-soetomo,14,21
pt. ekomoditi solutions indonesia,ekomoditi.id,2015.0,computer software,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt--ekomoditi-solutions-indonesia,14,17
pomona,pomona.co.id,2015.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pomona---shopping-companion,14,21
pt. elizabeth hanjaya,,,computer & network security,11 - 50,"bandung, west java, indonesia",indonesia,linkedin.com/company/pt-elizabeth-hanjaya,14,31
"perkakasku multi cemerlang, pt.",perkakasku.com,2009.0,retail,11 - 50,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/perkakasku-multi-cemerlang-pt-,14,17
royal academy - preschool and primary school,royalacademy.co.id,2010.0,education management,11 - 50,"selatan, east java, indonesia",indonesia,linkedin.com/company/royal-academy---preschool-and-primary-school,14,34
iyaa.com (pt indoportal nusantara),iyaa.com,2012.0,internet,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/iyaa-com-pt-indoportal-nusantara-,14,40
indonesian service bureau,isb-eng.com,2003.0,management consulting,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/indonesian-service-bureau,14,36
shc consultant,shc-consultant.com,2009.0,human resources,11 - 50,"tangerang, jawa barat, indonesia",indonesia,linkedin.com/company/shc-consultant,14,19
headhunter: indonesia,headhunterindonesia.com,2009.0,human resources,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/headhunter-indonesia,14,36
pt. mobilwow,mobilwow.com,2012.0,marketing and advertising,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-mobilwow,14,23
pt. mitracitra mandiri offset,mitrapackaging.com,1976.0,printing,11 - 50,"sidoarjo, jawa timur, indonesia",indonesia,linkedin.com/company/pt-mitracitra-mandiri-offset,14,30
"karunia berca indonesia, pt",,,construction,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/karunia-berca-indonesia-pt,14,30
multipolar corp.,,,information technology and services,11 - 50,"tangerang, jawa barat, indonesia",indonesia,linkedin.com/company/multipolar-corp.,14,113
pt. ciptadra softindo,ciptadrasoft.com,1999.0,information technology and services,11 - 50,"depok, west java, indonesia",indonesia,linkedin.com/company/ciptadrasoftindo,14,36
indonesian research institute for biotechnology and bioindustry (iribb),iribb.org,1901.0,research,11 - 50,"bogor, west java, indonesia",indonesia,linkedin.com/company/indonesian-research-institute-for-biotechnology-and-bioindustry-iribb-,14,17
