name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
signature cabinet sdn bhd,,,entertainment,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/signature-cabinet-sdn-bhd,3,6
haw ah bee construction sdn bhd,habc.com.my,,civil engineering,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/haw-ah-bee-construction-sdn-bhd,3,9
prudenergy consulting,prudenergy.com.my,1995.0,construction,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/prudenergy-consulting,3,4
bond with me sdn bhd,bondwithme.com,2014.0,information technology and services,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/bond-with-me-sdn-bhd,3,6
restoran seri melayu sdn. bhd.,serimelayu.com,,civic & social organization,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/restoran-seri-melayu-sdn-bhd-,3,4
encorp must sdn. bhd.,encorp.com.my,,commercial real estate,1 - 10,"kuala selangor, selangor, malaysia",malaysia,linkedin.com/company/encorp-must-sdn-bhd-,3,4
my internet business promotions sdn bhd (mib promotions),mibpromotions.com,2012.0,marketing and advertising,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/my-internet-business-promotions-sdn-bhd,3,5
m101 holdings sdn bhd,m101.com.my,2012.0,real estate,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/m101-holdings-sdn-bhd-2,3,3
kolej dika,kolejdika.edu.my,2004.0,education management,1 - 10,"puchong batu dua belas, selangor, malaysia",malaysia,linkedin.com/company/kolej-dika,3,4
protankgrüp,protankgrup.com,1995.0,oil & energy,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/protankgrüp,3,5
aims pos sdn bhd,aims-international.com.my,2015.0,computer software,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/aims-international-sdn-bhd,3,3
hen design studio,henstudio.com,2005.0,design,1 - 10,"kuching, sarawak, malaysia",malaysia,linkedin.com/company/hen-design-studio,3,3
medipro manufacturing (malaysia) sdn. bhd.,medipro.com.my,,medical devices,1 - 10,"pelabuhan klang, selangor, malaysia",malaysia,linkedin.com/company/medipro-manufacturing-malaysia-sdn-bhd-,3,5
kaizenhr sdn bhd,,,computer software,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/kaizenhr-sdn-bhd,3,4
hebden consulting limited,hebdenconsulting.com,2016.0,financial services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/hebden-consulting-limited,3,3
zagro chemicals sdn bhd,,,chemicals,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/zagro-chemicals-sdn-bhd,3,3
we are kix sdn bhd,wearekix.com,2011.0,media production,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/we-are-kix-sdn-bhd,3,5
tioman drilling company sdn. bhd.,,,law practice,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/tioman-drilling-company-sdn-bhd-,3,6
freakout (malaysia) sdn. bhd.,,2017.0,marketing and advertising,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/freakout-malaysia-sdn-bhd,3,3
aldats malaysia sdn. bhd,aldats.com,2007.0,oil & energy,1 - 10,"masai, johor, malaysia",malaysia,linkedin.com/company/aldats-malaysia-sdn-bhd,3,3
kilang gula felda perlis sdn bhd,kgfp.com.my,,food production,1 - 10,"kangar, perlis, malaysia",malaysia,linkedin.com/company/kilang-gula-felda-perlis-sdn-bhd,3,12
jotech ltd,jotech.ltd.uk,,mechanical or industrial engineering,1 - 10,"seri kembangan, selangor, malaysia",malaysia,linkedin.com/company/jotech-ltd,3,3
the bridge empire consultancy (tbec),tbec.global,2016.0,education management,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/tbecglobal,3,4
brandchat,brandchat.co,2016.0,consumer services,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/brandchat,3,3
simoda engineering sdn bhd,simoda-engineering.com,,mechanical or industrial engineering,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/simoda-engineering-sdn-bhd,3,11
mstarter incubator,mstarter.com,2017.0,venture capital & private equity,1 - 10,,malaysia,linkedin.com/company/mstarter,3,4
amilin global sdn bhd,amilin.tv,2010.0,media production,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/amilin-global-sdn-bhd,3,6
tri wind technology sdn bhd,triwind.com.my,2013.0,information technology and services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/tri-wind-technology-sdn-bhd,3,4
"pt. exploitasi energi indonesia, tbk",energigroupindonesia.com,1999.0,mining & metals,1 - 10,"selatan, penang, malaysia",malaysia,linkedin.com/company/pt-exploitasi-energi-indonesia-tbk,3,3
preserver bina sdn bhd,preserverbina.com,,accounting,1 - 10,"klang, selangor, malaysia",malaysia,linkedin.com/company/preserver-bina-sdn-bhd,3,11
the daily seni,dailyseni.com,2013.0,online media,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/the-daily-seni,3,11
house atlas strength & training facility,,2016.0,"health, wellness and fitness",1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/house-atlas-strength-&-training-facility,3,3
zacopa dotcom sdn bhd,zacopa.my,2016.0,internet,1 - 10,"sungai petani, kedah, malaysia",malaysia,linkedin.com/company/zacopa-dotcom-sdn-bhd,3,3
clovr,theclovr.com,2018.0,computer software,1 - 10,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/theclovr,3,3
trend masters sdn bhd,fitnessequipment.com.my,1993.0,sporting goods,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/trend-masters-sdn-bhd,3,4
chromscience sdn bhd.,chromscience.com,1999.0,business supplies and equipment,1 - 10,"batu caves, selangor, malaysia",malaysia,linkedin.com/company/chromscience-sdn-bhd.,3,4
system enhancement resources & technologies sdn bhd,sertmy.com,,automotive,1 - 10,"seremban, negeri sembilan, malaysia",malaysia,linkedin.com/company/system-enhancement-resources-&-technologies-sdn-bhd,3,4
buler engineering sdn bhd,buler.com.my,,mechanical or industrial engineering,1 - 10,,malaysia,linkedin.com/company/buler-engineering-sdn-bhd,3,12
nextac ventures sdn bhd / pte ltd,nextac.asia,2015.0,information technology and services,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/nextac-ventures,3,3
aliogaz kukuh sdn bhd,aliogazkukuh.com,2009.0,oil & energy,1 - 10,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/aliogaz-kukuh-sdn-bhd,3,5
evolve oilfield sdn. bhd.,evolveoilfield.com,2013.0,oil & energy,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/evolve-oilfield-sdn--bhd-,3,8
tensioned fabric structure sdn bhd,tfssb.com,1971.0,construction,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/tensioned-fabric-structure-sdn-bhd,3,5
central coldstorage kuching sdn bhd,,,food production,1 - 10,"kuching, sarawak, malaysia",malaysia,linkedin.com/company/central-coldstorage-kuching-sdn-bhd,3,4
edes technology sdn bhd,edes.com.my,2010.0,oil & energy,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/edes-technology-sdn-bhd,3,17
isi control sdn bhd,isicontrol.com,,facilities services,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/isi-control-sdn-bhd,3,6
the techy hub,thetechyhub.com,2015.0,computer software,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/the-techy-hub,3,6
cloud creatures,thecloudcreatures.com,2013.0,information technology and services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/cloud-creatures,3,5
1001tech group,1001tech.com.my,2000.0,information technology and services,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/1001tech-group,3,9
ornapaper bhd (opb),ornapaper.com,,consumer goods,1 - 10,"melaka, melaka, malaysia",malaysia,linkedin.com/company/ornapaper-bhd-opb-,3,3
woon brothers construction sdn bhd,woonbrothers.com.my,,civil engineering,1 - 10,"johor bahru, johor, malaysia",malaysia,linkedin.com/company/woon-brothers-construction-sdn-bhd,3,6
mdk asia sdn. bhd.,mdk-online.com,,building materials,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/mdk-asia-sdn.-bhd.,3,4
mcii: malaysian collective impact initiative,mci.org.my,2015.0,non-profit organization management,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/mcii-malaysian-collective-impact-initiative,3,3
elite advanced materials sdn bhd,eamaterials.com,2015.0,chemicals,1 - 10,"rawang, selangor, malaysia",malaysia,linkedin.com/company/elite-advanced-materials-sdn-bhd,3,4
pathway events & design,pathway.my,2014.0,events services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/pathway-events-&-design,3,5
saturn pyro,saturnpyro.com,2010.0,renewables & environment,1 - 10,"johor bahru, johor, malaysia",malaysia,linkedin.com/company/saturn-pyro-sdn.-bhd.,3,3
nik hussain & partners,nhp.com.my,1973.0,law practice,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/nikhussain,3,3
pusat tuisyen seri amal,seriamal.com,2003.0,education management,1 - 10,"pasir gudang, johor, malaysia",malaysia,linkedin.com/company/pusat-tuisyen-seri-amal,3,4
arbor recruitment,arbor-recruitment.com,,staffing and recruiting,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/arbor-recruitment,3,5
bear zain,bearzain.com,2015.0,oil & energy,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/bear-zain,3,3
max law ent.,maxlaw.my,2012.0,information technology and services,1 - 10,"cyberjaya, selangor, malaysia",malaysia,linkedin.com/company/max-law,3,3
usahawan bersama teknik sdn bhd,usahawanbersama.com.my,1997.0,oil & energy,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/usahawan-bersama-teknik-sdn-bhd,3,5
chempro technology,chempro.com.my,1986.0,chemicals,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/chempro-technology,3,3
aqrs the building company sdn bhd,,,real estate,1 - 10,"kuala selangor, selangor, malaysia",malaysia,linkedin.com/company/aqrs-the-building-company-sdn-bhd,3,8
wooppy,,2015.0,information technology and services,1 - 10,"puchong batu dua belas, selangor, malaysia",malaysia,linkedin.com/company/wooppy,3,5
platinum phase powder coating,platinum-powder.com,2005.0,chemicals,1 - 10,"sungai petani, kedah, malaysia",malaysia,linkedin.com/company/platinum-phase-powder-coating,3,4
"holiday inn melaka, malaysia",,2007.0,hospitality,1 - 10,"melaka, melaka, malaysia",malaysia,linkedin.com/company/holidayinnmelaka,3,11
radica software,radicasoftware.com,2004.0,computer software,1 - 10,"ipoh, perak, malaysia",malaysia,linkedin.com/company/radica-software,3,6
citizen screen sdn bhd,citizenscreen.com,1947.0,printing,1 - 10,"seri kembangan, selangor, malaysia",malaysia,linkedin.com/company/citizen-screen-sdn-bhd,3,3
vinatech engineering sdn bhd,,,construction,1 - 10,"johor bahru, johor, malaysia",malaysia,linkedin.com/company/vinatech-engineering-sdn-bhd,3,4
marin sejagat sdn bhd,marinsejagat.com.my,2010.0,oil & energy,1 - 10,"masai, johor, malaysia",malaysia,linkedin.com/company/mssb,3,3
mars foods malaysia sdn bhd,,,food production,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/mars-foods-malaysia-sdn-bhd,3,6
effective advisory sdn bhd,effectiveadvisory.com,2010.0,marketing and advertising,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/effective-advisory-sdn-bhd,3,19
applebox asia,,,motion pictures and film,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/applebox-asia,3,11
asima architects sdn bhd,asima.com.my,,architecture & planning,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/asima-architects-sdn-bhd,3,10
alpha winac engineering & services sdn bhd,alphawinac.com.my,2015.0,facilities services,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/alpha-winac-engineering-services-sdn-bhd,3,3
monkey theory sdn bhd,monkeytheory.asia,2012.0,events services,1 - 10,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/monkeytheory,3,8
it geeks sdn bhd,itgeeks.my,2009.0,information technology and services,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/it-geeks-sdn-bhd,3,6
bafe sdn bhd,bafe.my,2014.0,information technology and services,1 - 10,"cyberjaya, selangor, malaysia",malaysia,linkedin.com/company/bafe-sdn-bhd,3,4
"m3 technologies (thailand) co.,ltd.",,1998.0,information technology and services,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/m3-technologies-thailand-co.-ltd.,3,3
outsourceservices.net,outsourceservices.net,2010.0,outsourcing/offshoring,1 - 10,"melaka, melaka, malaysia",malaysia,linkedin.com/company/outsourceservices-net,3,3
global mariner offshore services sdn bhd,gmos.com.my,,oil & energy,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/global-mariner-offshore-services-sdn-bhd,3,7
db & b design sdn bhd,,1996.0,design,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/db-&-b-design-sdn-bhd,3,6
umw jdc drilling sdn bhd,,,oil & energy,1 - 10,,malaysia,linkedin.com/company/umw-jdc-drilling-sdn-bhd,3,11
compass insights sdn bhd,compassinsights.com,2009.0,market research,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/compass-insights,3,7
mpi polyester industries sdn. bhd.,mpipi.com.my,,chemicals,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/mpi-polyester-industries-sdn-bhd-,3,3
kcarbon by hydrotech carbon (m) sdn bhd,kcarbon.com.my,2013.0,automotive,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/asia-globe-trading,3,4
stark! marketing gmbh,stark-marketing.de,,events services,1 - 10,"seri kembangan, selangor, malaysia",malaysia,linkedin.com/company/stark-marketing-gmbh,3,7
ombak associates,ombakassociates.com,,computer networking,1 - 10,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/ombak-associates,3,4
propel berhad,propel.com.my,,civil engineering,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/propel-berhad,3,7
metrio development sdn bhd,metrio.com.my,,construction,1 - 10,"perai, penang, malaysia",malaysia,linkedin.com/company/metrio-development-sdn-bhd,3,6
institut jantung negara malaysia,,1992.0,hospital & health care,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/institut-jantung-negara-malaysia,3,13
sin heap lee development sdn. bhd,,,government administration,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/sin-heap-lee-development-sdn-bhd,3,4
southern metal industries,smi-office.com,1950.0,business supplies and equipment,1 - 10,"senai, johor, malaysia",malaysia,linkedin.com/company/southern-metal-industries,3,5
lee eye centre,lec.com.my,1974.0,hospital & health care,1 - 10,"ipoh, perak, malaysia",malaysia,linkedin.com/company/lee-eye-centre,3,3
secuhost it solutions,secuhost.my,2013.0,information technology and services,1 - 10,"setapak, kuala lumpur, malaysia",malaysia,linkedin.com/company/secuhost-it-solutions,3,5
golden frontier bhd,goldenfrontier.com.my,,packaging and containers,1 - 10,,malaysia,linkedin.com/company/golden-frontier-bhd,3,4
enfiniti (m) sdn bhd,,2003.0,entertainment,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/enfiniti-vision-media,3,19
the fast mode,thefastmode.com,2013.0,telecommunications,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/thefastmode,3,3
merge energy bhd (meb),merge-energy.com.my,,civil engineering,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/merge-energy-bhd-meb-,3,6
astrido finance astrido pacific finance. pt - ho jakarta pusat,astrido-finance.co.id,,financial services,1 - 10,"selatan, penang, malaysia",malaysia,linkedin.com/company/astrido-finance-astrido-pacific-finance-pt---ho-jakarta-pusat,3,7
amatech engineering sdn bhd,amatecheng.com,,mechanical or industrial engineering,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/amatech-engineering-sdn-bhd,3,3
tiseno integrated solutions sdn. bhd.,tiseno.com,2006.0,information technology and services,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/tiseno-integrated-solutions-sdn-bhd-,3,13
croxlabs sdn bhd,croxlabs.com,,computer software,1 - 10,"puchong batu dua belas, selangor, malaysia",malaysia,linkedin.com/company/visoft-technologies-sdn-bhd,3,3
gof offshore sdn bhd,gof.com.my,2004.0,oil & energy,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/gof-offshore,3,3
sepang goldcoast sdn. bhd.,sepanggoldcoast.com,,"leisure, travel & tourism",1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/sepang-goldcoast-sdn-bhd-,3,9
pejabat adun subang jaya,hannahyeoh.com,,government administration,1 - 10,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/pejabat-adun-subang-jaya,3,6
smart malaysia tourist apps sdn. bhd.,smart-i.my,,"leisure, travel & tourism",1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/smart-malaysia-tourist-apps-sdn.-bhd.,3,3
whealer solutions sdn bhd,whealer.com,2009.0,professional training & coaching,1 - 10,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/whealer-solutions-sdn-bhd,3,4
opensys (m) berhad,myopensys.com,,information technology and services,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/opensys-m-berhad,3,9
cuscapi bhd (cusc),datascan.com.my,,information technology and services,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/cuscapi-bhd-cusc-,3,13
cr8tivo sdn. bhd.,cr8tivo.com,2017.0,information technology and services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/cr8tivo-sdn-bhd,3,3
